Iowa, Palmer Z-Index
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201502,0.71,0.17
201503,-2.15,-2.15
201504,0.36,-0.62
201505,1.50,0.26
201506,2.22,1.45
201507,2.78,1.98
201508,2.78,2.24
201509,1.23,1.29
201510,-0.02,-0.76
201511,3.79,3.65
201512,6.56,6.08
201601,-0.21,-0.36
201602,0.29,-0.25
201603,-0.28,-0.28
201604,0.28,-0.70
201605,0.71,-0.53
201606,-1.64,-2.41
201607,2.85,2.05
201608,3.10,2.56
201609,3.44,3.50
201610,0.05,-0.69
201611,-0.23,-0.37
201612,1.26,0.78
201701,1.53,1.38
201702,0.28,-0.26
201703,0.84,0.84
201704,0.96,-0.02
201705,1.42,0.18
201706,-1.57,-2.34
201707,-1.17,-1.97
201708,0.12,-0.42
201709,-2.07,-2.01
201710,3.26,2.52
201711,-1.42,-1.56
201712,-1.26,-1.74
201801,0.10,-0.05
201802,1.37,0.83
201803,0.68,0.68
201804,-0.41,-1.39
201805,-0.14,-1.38
201806,3.04,2.27
201807,-0.06,-0.86
201808,3.30,2.76
201809,5.75,5.81
201810,4.30,3.56
201811,1.56,1.42
201812,2.24,1.76
201901,1.03,0.88
201902,2.97,2.43
201903,0.84,0.84
201904,0.20,-0.78
201905,5.97,4.73
201906,-0.78,-1.55
201907,-0.45,-1.25
201908,-0.28,-0.82
201909,2.30,2.36
201910,4.20,3.46
201911,1.11,0.97
201912,0.86,0.38
202001,1.26,1.11
202002,-0.54,-1.08
202003,0.97,0.97
202004,-1.31,-2.29
202005,1.28,0.04
202006,-0.10,-0.87
202007,-1.00,-1.80
202008,-3.40,-3.94
202009,0.09,0.15
202010,-0.14,-0.88
202011,-0.60,-0.74
202012,-0.38,-0.86
202101,0.43,0.28
202102,-0.03,-0.57
202103,0.58,0.58
202104,-1.89,-2.87
202105,0.14,-1.10
202106,-2.13,-2.90
202107,0.24,-0.56
202108,0.66,0.12
202109,-2.38,-2.32
202110,2.77,2.03
202111,-0.96,-1.10
202112,-0.36,-0.84
202201,-0.05,-0.20
